Word, Frequency, Comment Frequency, Net Score
horrible, 1, 1, 1
honey, 1, 1, 1
holmes, 2, 1, 1
history, 1, 1, 1
hint, 1, 1, 1
hilarious, 1, 1, 1
higher, 1, 1, 1
hi, 1, 1, 1
hhhhhhhhhhhhhhhhhh, 1, 1, 1
heyyyyy, 1, 1, 1
heregt, 1, 1, 1
held, 1, 1, 1
heh, 1, 1, 1
hawaii, 1, 1, 1
hauls, 1, 1, 1
harry, 2, 2, 1
happening, 1, 1, 1
handel, 1, 1, 1
hamming, 1, 1, 1
halloweentown, 1, 1, 1
hairs, 1, 1, 1
hahaha, 2, 2, 1
guyz, 1, 1, 1
groan, 1, 1, 1
grabbing, 1, 1, 1
google, 1, 1, 1
goals, 1, 1, 1
gist, 1, 1, 1
geth, 1, 1, 1
george, 1, 1, 1
geez, 1, 1, 1
gaffaw, 1, 1, 1
funpolice, 1, 1, 1
fumbling, 1, 1, 1
frontpage, 1, 1, 1
frequently, 1, 1, 1
frankly, 1, 1, 1
fooled, 1, 1, 1
follr, 1, 1, 1
flower, 1, 1, 1
flashback, 1, 1, 1
fishy, 1, 1, 1
finest, 1, 1, 1
fill, 1, 1, 1
fellow, 1, 1, 1
feet, 1, 1, 1
favs, 1, 1, 1
fatbut, 1, 1, 1
fairy, 1, 1, 1
fairly, 1, 1, 1
failing, 1, 1, 1
eyeballs, 1, 1, 1
excellence, 1, 1, 1
ethnicity, 1, 1, 1
enjoyed, 1, 1, 1
engineer, 2, 1, 1
engine, 1, 1, 1
emoji, 1, 1, 1
elementary, 1, 1, 1
ears, 1, 1, 1
early, 1, 1, 1
dude, 1, 1, 1
dr, 1, 1, 1
doling, 1, 1, 1
document, 1, 1, 1
dna, 1, 1, 1
dixon, 1, 1, 1
dissertation, 1, 1, 1
disbelief, 1, 1, 1
disaronno, 1, 1, 1
disappeared, 1, 1, 1
dimed, 1, 1, 1
difficult, 1, 1, 1
dicks, 1, 1, 1
deviation, 1, 1, 1
designated, 1, 1, 1
dennis, 1, 1, 1
demanded, 1, 1, 1
decoy, 1, 1, 1
dear, 1, 1, 1
deaf, 1, 1, 1
dating, 1, 1, 1
dat, 1, 1, 1
daredevil, 1, 1, 1
curve, 1, 1, 1
curb, 1, 1, 1
cunt, 1, 1, 1
cue, 1, 1, 1
crocs, 2, 2, 1
crime, 1, 1, 1
crap, 1, 1, 1
cow, 1, 1, 1
cops, 2, 1, 1
conversation, 1, 1, 1
confusing, 1, 1, 1
colored, 1, 1, 1
collage, 1, 1, 1
cmon, 1, 1, 1
clown, 1, 1, 1
closing, 1, 1, 1
clock, 2, 2, 1
clip, 1, 1, 1
clicked, 2, 2, 1
cleganebowl, 1, 1, 1
christmas, 2, 1, 1
chick, 1, 1, 1
cheesy, 1, 1, 1
cheeks, 1, 1, 1
certainly, 1, 1, 1
ceo, 3, 1, 1
carve, 2, 1, 1
cars, 1, 1, 1
buzzi, 1, 1, 1
bushes, 1, 1, 1
bury, 1, 1, 1
burst, 1, 1, 1
burning, 1, 1, 1
buffalo, 2, 1, 1
brian, 1, 1, 1
breh, 1, 1, 1
breathalyzer, 1, 1, 1
brad, 1, 1, 1
bottom, 1, 1, 1
bossom, 1, 1, 1
boobs, 1, 1, 1
blue, 1, 1, 1
bloodborne, 1, 1, 1
bliss, 1, 1, 1
bird, 2, 1, 1
berry, 1, 1, 1
belly, 1, 1, 1
believes, 1, 1, 1
beast, 1, 1, 1
bears, 1, 1, 1
basic, 1, 1, 1
bachyou, 1, 1, 1
awwwgoddamn, 1, 1, 1
athletic, 1, 1, 1
asking, 1, 1, 1
aside, 1, 1, 1
arithmetic, 1, 1, 1
argue, 1, 1, 1
area, 1, 1, 1
appreciate, 1, 1, 1
anyways, 1, 1, 1
anus, 1, 1, 1
anthony, 1, 1, 1
annoying, 1, 1, 1
announcement, 1, 1, 1
angry, 1, 1, 1
amp, 1, 1, 1
amoosing, 1, 1, 1
amirite, 1, 1, 1
along, 1, 1, 1
alone, 1, 1, 1
alias, 1, 1, 1
ai, 1, 1, 1
ago, 1, 1, 1
administered, 1, 1, 1
ac, 1, 1, 1
69th, 1, 1, 1
69, 1, 1, 1
5c, 1, 1, 1
50th, 1, 1, 1
250, 1, 1, 1
16, 1, 1, 1
100th, 1, 1, 1
00, 1, 1, 1
urethra, 1, 1, 0
upgrade, 2, 1, 0
tax, 1, 1, 0
starbucks, 1, 1, 0
slutty, 1, 1, 0
removal, 1, 1, 0
quits, 1, 1, 0
probable, 1, 1, 0
pairs, 1, 1, 0
outrun, 1, 1, 0
ooohh, 1, 1, 0
moving, 1, 1, 0
metal, 1, 1, 0
lucky, 1, 1, 0
ladder, 2, 1, 0
jerk, 2, 1, 0
interaction, 1, 1, 0
instructor, 1, 1, 0
inappropriate, 1, 1, 0
highly, 1, 1, 0
h, 1, 1, 0
growing, 1, 1, 0
gg, 2, 2, 0
demand, 1, 1, 0
cut, 1, 1, 0
cornbreesha, 1, 1, 0
circle, 2, 1, 0
caws, 1, 1, 0
cancer, 1, 1, 0
cajun, 1, 1, 0
c, 1, 1, 0
alejandrisha, 1, 1, 0
Word, Frequency, Comment Frequency, Net Score
1000, 2, 2, 0
wp, 1, 1, -1
wizard, 1, 1, -1
unless, 1, 1, -1
thrust, 1, 1, -1
ps4, 1, 1, -1
ports, 1, 1, -1
pans, 1, 1, -1
okay, 2, 2, -1
octagon, 1, 1, -1
obsolete, 1, 1, -1
nazzi, 1, 1, -1
murder, 2, 2, -1
may, 2, 2, -1
late, 2, 2, -1
kinda, 1, 1, -1
happen, 1, 1, -1
gen, 1, 1, -1
expensive, 1, 1, -1
damm, 1, 1, -1
confirm, 1, 1, -1
computers, 1, 1, -1
bis, 1, 1, -1
911, 1, 1, -1
xdamn, 1, 1, -2
repeat, 2, 2, -2
rekt, 1, 1, -2
ithaha, 1, 1, -2
hahahaha, 2, 2, -2
faced, 1, 1, -2
upon, 1, 1, -3
titles, 1, 1, -3
ronda, 1, 1, -3
match, 1, 1, -3
frowned, 1, 1, -3
community, 1, 1, -3
claaaaaaaaassic, 1, 1, -3
career, 1, 1, -3
affect, 1, 1, -3
stapled, 1, 1, -4
short, 1, 1, -4
player, 1, 1, -4
cross, 1, 1, -4
chicken, 1, 1, -4
pc, 4, 4, -5
raype, 1, 1, -8
properly, 1, 1, -8
pathetic, 1, 1, -8
fam, 1, 1, -8
elitists, 1, 1, -8
dumb, 1, 1, -8
cant, 1, 1, -8
deleted, 4, 4, -62
