Word, Frequency, Comment Frequency, Net Score
facedown, 1, 1, 1
exes, 1, 1, 1
exactly, 1, 1, 1
everywhere, 1, 1, 1
ever, 1, 1, 1
especially, 1, 1, 1
ecstasy, 1, 1, 1
east, 1, 1, 1
easier, 1, 1, 1
early, 1, 1, 1
earlier, 1, 1, 1
drunksleepwalking, 1, 1, 1
drunkness, 1, 1, 1
drunkest, 1, 1, 1
drunkenest, 1, 1, 1
drone, 1, 1, 1
draft, 1, 1, 1
download, 1, 1, 1
downing, 1, 1, 1
douche, 1, 1, 1
door, 1, 1, 1
dive, 1, 1, 1
dirnk, 1, 1, 1
directions, 1, 1, 1
died, 1, 1, 1
detector, 2, 1, 1
detailed, 1, 1, 1
despite, 1, 1, 1
depends, 1, 1, 1
definitely, 4, 4, 1
def, 1, 1, 1
deadlifts, 1, 1, 1
dating, 1, 1, 1
dangerously, 1, 1, 1
cuteness, 1, 1, 1
currently, 1, 1, 1
cunt, 1, 1, 1
crown, 1, 1, 1
cried, 1, 1, 1
crazy, 1, 1, 1
counts, 1, 1, 1
counter, 1, 1, 1
copious, 1, 1, 1
cooking, 1, 1, 1
convenience, 1, 1, 1
continuing, 1, 1, 1
contemplating, 1, 1, 1
contact, 1, 1, 1
constant, 1, 1, 1
confirmation, 1, 1, 1
concidering, 1, 1, 1
comments, 1, 1, 1
comic, 1, 1, 1
collective, 1, 1, 1
cola, 1, 1, 1
code, 1, 1, 1
cocktail, 1, 1, 1
coast, 2, 1, 1
clothes, 1, 1, 1
cliche, 1, 1, 1
clear, 1, 1, 1
clean, 1, 1, 1
choices, 1, 1, 1
choice, 2, 2, 1
chill, 1, 1, 1
chest, 1, 1, 1
check, 1, 1, 1
changed, 1, 1, 1
chains, 1, 1, 1
caution, 1, 1, 1
case, 1, 1, 1
carried, 1, 1, 1
caribbean, 1, 1, 1
cares, 1, 1, 1
carburetor, 1, 1, 1
cans, 1, 1, 1
candle, 1, 1, 1
c, 1, 1, 1
bull, 1, 1, 1
buck, 2, 1, 1
breakup, 2, 1, 1
brass, 1, 1, 1
bot, 1, 1, 1
books, 1, 1, 1
bonus, 1, 1, 1
body, 1, 1, 1
blowjob, 1, 1, 1
blocks, 1, 1, 1
blasting, 1, 1, 1
biss, 1, 1, 1
biotics, 1, 1, 1
bidet, 1, 1, 1
behavior, 1, 1, 1
becaus, 1, 1, 1
became, 1, 1, 1
basic, 1, 1, 1
band, 1, 1, 1
baby, 1, 1, 1
aww, 1, 1, 1
awfully, 1, 1, 1
awareness, 1, 1, 1
aware, 1, 1, 1
author, 1, 1, 1
atm, 1, 1, 1
atleast, 2, 2, 1
ate, 1, 1, 1
aswleep, 1, 1, 1
assignments, 1, 1, 1
asleep, 1, 1, 1
ask, 1, 1, 1
arrested, 1, 1, 1
arcs, 1, 1, 1
apart, 1, 1, 1
anywho, 1, 1, 1
answeryes, 1, 1, 1
answergulp, 1, 1, 1
angle, 1, 1, 1
amounts, 1, 1, 1
amazon, 1, 1, 1
always, 1, 1, 1
album, 1, 1, 1
ah, 1, 1, 1
age, 1, 1, 1
admiral, 1, 1, 1
acted, 1, 1, 1
act, 1, 1, 1
acquire, 1, 1, 1
accidentally, 1, 1, 1
abv, 1, 1, 1
absolute, 1, 1, 1
absolut, 1, 1, 1
6x033l, 1, 1, 1
6hrs, 1, 1, 1
5hr, 1, 1, 1
5h, 1, 1, 1
59, 1, 1, 1
50, 2, 2, 1
4course, 1, 1, 1
48, 1, 1, 1
40oz, 1, 1, 1
375, 1, 1, 1
2x033l, 1, 1, 1
250, 1, 1, 1
18, 1, 1, 1
125, 1, 1, 1
07l, 1, 1, 1
075l, 1, 1, 1
yesterday, 1, 1, 0
worth, 1, 1, 0
weight, 1, 1, 0
toker, 1, 1, 0
tells, 1, 1, 0
svedka, 1, 1, 0
spinning, 1, 1, 0
sound, 1, 1, 0
sober, 1, 1, 0
sharp, 1, 1, 0
saturday, 1, 1, 0
rounds, 1, 1, 0
recollection, 1, 1, 0
raped, 1, 1, 0
position, 1, 1, 0
per, 1, 1, 0
maybe, 4, 4, 0
insufferable, 1, 1, 0
imanygood, 1, 1, 0
heavy, 1, 1, 0
gotten, 1, 1, 0
genetics, 1, 1, 0
doushe, 1, 1, 0
cups, 1, 1, 0
console, 1, 1, 0
blast, 1, 1, 0
adorable, 1, 1, 0
Word, Frequency, Comment Frequency, Net Score
21516, 1, 1, 0
00, 1, 1, 0
flint, 1, 1, -1
donate, 1, 1, -1
upvotes, 1, 1, -2
unsubscribed, 1, 1, -2
u, 8, 6, -2
stopping, 1, 1, -2
killing, 1, 1, -2
gt, 1, 1, -2
funny, 1, 1, -2
205, 1, 1, -2
13, 2, 2, -3
singing, 1, 1, -7
sing, 1, 1, -7
rhapsody, 1, 1, -7
fist, 1, 1, -7
bohemian, 1, 1, -7
